ProductKey,ProductLabel,ProductName,Manufacturer,BrandName,ClassName,ColorName,StockTypeName,UnitCost,UnitPrice,AvailableForSaleDate,Status
169,202004,SV DVD 16x M320 Negro,Southridge Video,Southridge Video,Normal,Negro,Alto,54.72,119.0,2006-05-31,Activad
170,202005,SV DVD 16x M330 Negro,Southridge Video,Southridge Video,Normal,Negro,Alto,50.13,109.0,2005-09-05,Activad
171,202006,SV DVD 16x E340 Negro,Southridge Video,Southridge Video,Economía,Negro,Alto,45.53,99.0,2007-12-26,Activad
172,202007,SV DVD 22x X680 Negro,Southridge Video,Southridge Video,Deluxe,Negro,Alto,55.99,169.0,2009-01-17,Activad
173,202008,SV DVD 8x E120 Negro,Southridge Video,Southridge Video,Economía,Negro,Alto,45.83,89.9,2007-08-27,Activad
174,202009,SV DVD 22x M600 Negro,Southridge Video,Southridge Video,Normal,Negro,Alto,43.04,129.9,2008-05-15,Activad
175,202010,SV DVD 16x M350 Negro,Southridge Video,Southridge Video,Normal,Negro,Alto,53.76,116.9,2009-03-06,Activad
176,202011,SV DVD 16x M360 Negro,Southridge Video,Southridge Video,Normal,Negro,Alto,58.36,126.9,2007-01-01,Activad
177,202012,SV DVD 8x E130 Negro,Southridge Video,Southridge Video,Economía,Negro,Alto,29.01,56.9,2005-03-15,Activad
178,202013,SV DVD 8x E140 Negro,Southridge Video,Southridge Video,Economía,Negro,Alto,33.65,66.0,2006-03-15,Activad
179,202014,SV DVD 16x M300 Plata,Southridge Video,Southridge Video,Normal,Plata,Alto,54.72,119.0,2009-07-02,Activad
180,202015,SV DVD 8x E100 Plata,Southridge Video,Southridge Video,Economía,Plata,Alto,35.18,69.0,2005-11-18,Activad
181,202016,SV DVD 16x M310 Plata,Southridge Video,Southridge Video,Normal,Plata,Alto,59.32,129.0,2007-09-20,Activad
182,202017,SV DVD 16x M320 Plata,Southridge Video,Southridge Video,Normal,Plata,Alto,54.72,119.0,2006-05-31,Activad
183,202018,SV DVD 16x M330 Plata,Southridge Video,Southridge Video,Normal,Plata,Alto,50.13,109.0,2005-09-05,Activad
184,202019,SV DVD 16x E340 Plata,Southridge Video,Southridge Video,Economía,Plata,Alto,45.53,99.0,2007-12-26,Activad
185,202020,SV DVD 22x X680 Plata,Southridge Video,Southridge Video,Deluxe,Plata,Alto,55.99,169.0,2009-01-17,Activad
186,202021,SV DVD 8x E120 Plata,Southridge Video,Southridge Video,Economía,Plata,Alto,45.83,89.9,2007-08-27,Activad
187,202022,SV DVD 22x M600 Plata,Southridge Video,Southridge Video,Normal,Plata,Alto,43.04,129.9,2008-05-15,Activad
188,202023,SV DVD 16x M350 Plata,Southridge Video,Southridge Video,Normal,Plata,Alto,53.76,116.9,2009-03-06,Activad
189,202024,SV DVD 16x M360 Plata,Southridge Video,Southridge Video,Normal,Plata,Alto,58.36,126.9,2007-01-01,Activad
190,202025,SV DVD 8x E130 Plata,Southridge Video,Southridge Video,Economía,Plata,Alto,29.01,56.9,2005-03-15,Activad
191,202026,SV DVD 8x E140 Plata,Southridge Video,Southridge Video,Economía,Plata,Alto,33.65,66.0,2006-03-15,Activad
192,203001,Litware Canal de sistema Home Theater 4.1 M410 Negro,"Litware, Inc.",Litware,Normal,Negro,Bajo,275.46,599.0,2007-12-01,Activad
193,203002,Litware  Canal de sistema Home Theater 5.1 M511 Negro,"Litware, Inc.",Litware ,Normal,Negro,Bajo,321.44,699.0,2007-08-23,Activad
194,203003,Litware  Canal de sistema Home Theater 2.1 E210 Negro,"Litware, Inc.",Litware ,Economía,Negro,Alto,152.44,299.0,2006-11-15,Activad
195,203004,Litware  Canal de sistema Home Theater 5.1 M510 Negro,"Litware, Inc.",Litware ,Normal,Negro,Alto,293.85,639.0,2008-02-11,Activad
196,203005,Litware  Canal de sistema Home Theater 2.1 E211 Negro,"Litware, Inc.",Litware ,Economía,Negro,Alto,137.6,269.9,2006-01-01,Activad
197,203006,Litware  Canal de sistema Home Theater 2.1 E212 Negro,"Litware, Inc.",Litware ,Economía,Negro,Alto,152.9,299.9,2006-03-15,Activad
198,203007,Litware Canal de sistema Home Theater 4.1 M411 Negro,"Litware, Inc.",Litware,Normal,Negro,Alto,275.46,599.0,2009-03-15,Activad
199,203008,Litware  Canal de sistema Home Theater 4.1 M412 Negro,"Litware, Inc.",Litware ,Normal,Negro,Alto,261.66,569.0,2008-07-01,Activad
200,203009,Litware Canal de sistema Home Theater 4.1 M413 Negro,"Litware, Inc.",Litware,Normal,Negro,Alto,252.47,549.0,2008-07-01,Activad
201,203010,Litware  Canal de sistema Home Theater 5.1 M512 Negro,"Litware, Inc.",Litware ,Normal,Negro,Alto,321.44,699.0,2007-12-13,Activad
202,203011,Litware  Canal de sistema Home Theater 5.1 M513 Negro,"Litware, Inc.",Litware ,Normal,Negro,Alto,316.85,689.0,2007-03-11,Activad
203,203012,Litware  Canal de sistema Home Theater 7.1 M710 Negro,"Litware, Inc.",Litware ,Normal,Negro,Alto,264.72,799.0,2007-11-01,Activad
204,203013,Litware  Canal de sistema Home Theater 7.1 X711 Negro,"Litware, Inc.",Litware ,Deluxe,Negro,Alto,367.43,1109.0,2009-05-11,Activad
205,203014,Litware  Canal de sistema Home Theater 5.1 M514 Negro,"Litware, Inc.",Litware ,Normal,Negro,Alto,275.46,599.0,2008-01-15,Activad
206,203015,Litware Canal de sistema Home Theater 5.1 M515 Negro,"Litware, Inc.",Litware,Normal,Negro,Alto,261.66,569.0,2006-11-04,Activad
207,203016,Litware  Canal de sistema Home Theater 5.1 M516 Negro,"Litware, Inc.",Litware ,Normal,Negro,Alto,266.26,579.0,2007-07-19,Activad
208,203017,Litware Canal de sistema Home Theater 4.1 M410 Plata,"Litware, Inc.",Litware,Normal,Plata,Alto,275.46,599.0,2007-12-01,Activad
209,203018,Litware  Canal de sistema Home Theater 5.1 M511 Plata,"Litware, Inc.",Litware ,Normal,Plata,Alto,321.44,699.0,2007-08-23,Activad
210,203019,Litware  Canal de sistema Home Theater 2.1 E210 Plata,"Litware, Inc.",Litware ,Economía,Plata,Alto,152.44,299.0,2006-11-15,Activad
211,203020,Litware  Canal de sistema Home Theater 5.1 M510 Plata,"Litware, Inc.",Litware ,Normal,Plata,Alto,293.85,639.0,2008-02-11,Activad
212,203021,Litware  Canal de sistema Home Theater 2.1 E211 Plata,"Litware, Inc.",Litware ,Economía,Plata,Alto,137.6,269.9,2006-01-01,Activad
213,203022,Litware  Canal de sistema Home Theater 2.1 E212 Plata,"Litware, Inc.",Litware ,Economía,Plata,Alto,152.9,299.9,2006-03-15,Activad
214,203023,Litware Canal de sistema Home Theater 4.1 M411 Plata,"Litware, Inc.",Litware,Normal,Plata,Alto,275.46,599.0,2009-03-15,Activad
215,203024,Litware  Canal de sistema Home Theater 4.1 M412 Plata,"Litware, Inc.",Litware ,Normal,Plata,Alto,261.66,569.0,2008-07-01,Activad
216,203025,Litware Canal de sistema Home Theater 4.1 M413 Plata,"Litware, Inc.",Litware,Normal,Plata,Alto,252.47,549.0,2008-07-01,Activad
217,203026,Litware  Canal de sistema Home Theater 5.1 M512 Plata,"Litware, Inc.",Litware ,Normal,Plata,Alto,321.44,699.0,2007-12-13,Activad
218,203027,Litware  Canal de sistema Home Theater 5.1 M513 Plata,"Litware, Inc.",Litware ,Normal,Plata,Alto,316.85,689.0,2007-03-11,Activad
219,203028,Litware  Canal de sistema Home Theater 7.1 M710 Plata,"Litware, Inc.",Litware ,Normal,Plata,Alto,264.72,799.0,2007-11-01,Activad
220,203029,Litware  Canal de sistema Home Theater 7.1 X711 Plata,"Litware, Inc.",Litware ,Deluxe,Plata,Alto,367.43,1109.0,2009-05-11,Activad
221,203030,Litware  Canal de sistema Home Theater 5.1 M514 Plata,"Litware, Inc.",Litware ,Normal,Plata,Alto,275.46,599.0,2008-01-15,Activad
222,203031,Litware Canal de sistema Home Theater 5.1 M515 Plata,"Litware, Inc.",Litware,Normal,Plata,Alto,261.66,569.0,2006-11-04,Activad
223,203032,Litware  Canal de sistema Home Theater 5.1 M516 Plata,"Litware, Inc.",Litware ,Normal,Plata,Alto,266.26,579.0,2007-07-19,Activad
224,203033,Litware Canal de sistema Home Theater 4.1 M410 Marrón,"Litware, Inc.",Litware,Normal,Marrón,Alto,275.46,599.0,2007-12-01,Activad
225,203034,Litware  Canal de sistema Home Theater 5.1 M511 Marrón,"Litware, Inc.",Litware ,Normal,Marrón,Alto,321.44,699.0,2007-08-23,Activad
226,203035,Litware  Canal de sistema Home Theater 2.1 E210 Marrón,"Litware, Inc.",Litware ,Economía,Marrón,Alto,152.44,299.0,2006-11-15,Activad
227,203036,Litware  Canal de sistema Home Theater 5.1 M510 Marrón,"Litware, Inc.",Litware ,Normal,Marrón,Alto,293.85,639.0,2008-02-11,Activad
228,203037,Litware  Canal de sistema Home Theater 2.1 E211 Marrón,"Litware, Inc.",Litware ,Economía,Marrón,Alto,137.6,269.9,2006-01-01,Activad
229,203038,Litware  Canal de sistema Home Theater 2.1 E212 Marrón,"Litware, Inc.",Litware ,Economía,Marrón,Alto,152.9,299.9,2006-03-15,Activad
230,203039,Litware Canal de sistema Home Theater 4.1 M411 Marrón,"Litware, Inc.",Litware,Normal,Marrón,Alto,275.46,599.0,2009-03-15,Activad
231,203040,Litware  Canal de sistema Home Theater 4.1 M412 Marrón,"Litware, Inc.",Litware ,Normal,Marrón,Alto,261.66,569.0,2008-07-01,Activad
232,203041,Litware Canal de sistema Home Theater 4.1 M413 Marrón,"Litware, Inc.",Litware,Normal,Marrón,Alto,252.47,549.0,2008-07-01,Activad
233,203042,Litware  Canal de sistema Home Theater 5.1 M512 Marrón,"Litware, Inc.",Litware ,Normal,Marrón,Alto,321.44,699.0,2007-12-13,Activad
234,203043,Litware  Canal de sistema Home Theater 5.1 M513 Marrón,"Litware, Inc.",Litware ,Normal,Marrón,Alto,316.85,689.0,2007-03-11,Activad
235,203044,Litware  Canal de sistema Home Theater 7.1 M710 Marrón,"Litware, Inc.",Litware ,Normal,Marrón,Alto,264.72,799.0,2007-11-01,Activad
236,203045,Litware  Canal de sistema Home Theater 5.1 X711 Marrón,"Litware, Inc.",Litware ,Deluxe,Marrón,Alto,367.43,1109.0,2009-05-11,Activad
237,203046,Litware  Canal de sistema Home Theater 5.1 M514 Marrón,"Litware, Inc.",Litware ,Normal,Marrón,Alto,275.46,599.0,2008-01-15,Activad
238,203047,Litware Canal de sistema Home Theater 5.1 M515 Marrón,"Litware, Inc.",Litware,Normal,Marrón,Alto,261.66,569.0,2006-11-04,Activad
239,203048,Litware  Canal de sistema Home Theater 5.1 M516 Marrón,"Litware, Inc.",Litware ,Normal,Marrón,Alto,266.26,579.0,2007-07-19,Activad
240,203049,Contoso Canal de sistema Home Theater 2.1 E1200 Negro,"Contoso, Ltd",Contoso,Economía,Negro,Alto,152.44,299.0,2005-01-05,Activad
241,203050,Contoso Canal de sistema Home Theater 2.1 M1210 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Alto,167.73,329.0,2005-01-05,Activad
242,203051,Contoso Canal de sistema Home Theater 7.1 M1700 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Alto,294.54,889.0,2005-04-05,Activad
243,203052,Contoso Canal de sistema Home Theater 4.1 M1400 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Alto,208.52,409.0,2006-01-02,Activad
244,203053,Contoso Canal de sistema Home Theater 5.1 M1500 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Alto,197.28,429.0,2005-04-05,Activad
245,203054,Contoso Canal de sistema Home Theater 5.1 M1510 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Alto,224.87,489.0,2007-12-01,Activad
246,203055,Contoso Canal de sistema Home Theater 4.1 M1410 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Alto,167.73,329.0,2006-08-23,Activad
247,203056,Contoso Canal de sistema Home Theater 5.1 M1520 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Alto,155.89,339.0,2007-11-15,Activad
248,203057,Contoso Canal de sistema Home Theater 5.1 M1530 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Alto,183.49,399.0,2005-02-11,Activad
249,203058,Contoso Canal de sistema Home Theater 2.1 E1220 Negro,"Contoso, Ltd",Contoso,Economía,Negro,Alto,101.46,199.0,2004-01-01,Activad
250,203059,Contoso Canal de sistema Home Theater 5.1 M1540 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Alto,243.27,529.0,2008-03-15,Activad
251,203060,Contoso Canal de sistema Home Theater 4.1 M1420 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Alto,244.72,480.0,2007-03-15,Activad
252,203061,Contoso Canal de sistema Home Theater 2.1 M1230 Negro,"Contoso, Ltd",Contoso,Normal,Negro,Alto,183.54,360.0,2008-07-01,Activad
253,203062,Contoso Canal de sistema Home Theater 2.1 E1200 Plata,"Contoso, Ltd",Contoso,Economía,Plata,Alto,152.44,299.0,2005-01-05,Activad
254,203063,Contoso Canal de sistema Home Theater 2.1 M1210 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Alto,167.73,329.0,2005-01-05,Activad
255,203064,Contoso Canal de sistema Home Theater 7.1 M1700 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Alto,294.54,889.0,2005-04-05,Activad
256,203065,Contoso Canal de sistema Home Theater 4.1 M1400 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Alto,208.52,409.0,2006-01-02,Activad
257,203066,Contoso Canal de sistema Home Theater 5.1 M1500 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Alto,197.28,429.0,2005-04-05,Activad
258,203067,Contoso Canal de sistema Home Theater 5.1 M1510 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Alto,224.87,489.0,2007-12-01,Activad
259,203068,Contoso Canal de sistema Home Theater 4.1 M1410 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Alto,167.73,329.0,2006-08-23,Activad
260,203069,Contoso Canal de sistema Home Theater 5.1 M1520 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Alto,155.89,339.0,2007-11-15,Activad
261,203070,Contoso Canal de sistema Home Theater 5.1 M1530 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Alto,183.49,399.0,2005-02-11,Activad
262,203071,Contoso Canal de sistema Home Theater 2.1 E1220 Plata,"Contoso, Ltd",Contoso,Economía,Plata,Alto,101.46,199.0,2004-01-01,Activad
263,203072,Contoso Canal de sistema Home Theater 5.1 M1540 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Alto,243.27,529.0,2008-03-15,Activad
264,203073,Contoso Canal de sistema Home Theater 4.1 M1420 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Alto,244.72,480.0,2007-03-15,Activad
265,203074,Contoso Canal de sistema Home Theater 2.1 M1230 Plata,"Contoso, Ltd",Contoso,Normal,Plata,Alto,183.54,360.0,2008-07-01,Activad
266,203075,Contoso Canal de sistema Home Theater 2.1 E1200 Blanco,"Contoso, Ltd",Contoso,Economía,Blanco,Alto,152.44,299.0,2005-01-05,Activad
267,203076,Contoso Canal de sistema Home Theater 2.1 M1210 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Alto,167.73,329.0,2005-01-05,Activad
268,203077,Contoso Canal de sistema Home Theater 7.1 M1700 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Alto,294.54,889.0,2005-04-05,Activad
269,203078,Contoso Canal de sistema Home Theater 4.1 M1400 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Alto,208.52,409.0,2006-01-02,Activad
270,203079,Contoso Canal de sistema Home Theater 5.1 M1500 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Alto,197.28,429.0,2005-04-05,Activad
271,203080,Contoso Canal de sistema Home Theater 5.1 M1510 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Alto,224.87,489.0,2007-12-01,Activad
272,203081,Contoso Canal de sistema Home Theater 4.1 M1410 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Alto,167.73,329.0,2006-08-23,Activad
273,203082,Contoso Canal de sistema Home Theater 5.1 M1520 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Alto,155.89,339.0,2007-11-15,Activad
274,203083,Contoso Canal de sistema Home Theater 5.1 M1530 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Alto,183.49,399.0,2005-02-11,Activad
275,203084,Contoso Canal de sistema Home Theater 2.1 E1220 Blanco,"Contoso, Ltd",Contoso,Economía,Blanco,Alto,101.46,199.0,2004-01-01,Activad
276,203085,Contoso Canal de sistema Home Theater 5.1 M1540 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Alto,243.27,529.0,2008-03-15,Activad
277,203086,Contoso Canal de sistema Home Theater 4.1 M1420 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Alto,244.72,480.0,2007-03-15,Activad
278,203087,Contoso Canal de sistema Home Theater 2.1 M1230 Blanco,"Contoso, Ltd",Contoso,Normal,Blanco,Alto,183.54,360.0,2008-07-01,Activad
279,203088,Contoso Canal de sistema Home Theater 2.1 E1200 Marrón,"Contoso, Ltd",Contoso,Economía,Marrón,Alto,152.44,299.0,2005-01-05,Activad
280,203089,Contoso Canal de sistema Home Theater 2.1 M1210 Marrón,"Contoso, Ltd",Contoso,Normal,Marrón,Alto,167.73,329.0,2005-01-05,Activad
281,203090,Contoso Canal de sistema Home Theater 7.1 M1700 Marrón,"Contoso, Ltd",Contoso,Normal,Marrón,Alto,294.54,889.0,2005-04-05,Activad
282,203091,Contoso Canal de sistema Home Theater 4.1 M1400 Marrón,"Contoso, Ltd",Contoso,Normal,Marrón,Alto,208.52,409.0,2006-01-02,Activad
283,203092,Contoso Canal de sistema Home Theater 5.1 M1500 Marrón,"Contoso, Ltd",Contoso,Normal,Marrón,Alto,197.28,429.0,2005-04-05,Activad
284,203093,Contoso Canal de sistema Home Theater 5.1 M1510 Marrón,"Contoso, Ltd",Contoso,Normal,Marrón,Alto,224.87,489.0,2007-12-01,Activad
285,203094,Contoso Canal de sistema Home Theater 4.1 M1410 Marrón,"Contoso, Ltd",Contoso,Normal,Marrón,Alto,167.73,329.0,2006-08-23,Activad
286,203095,Contoso Canal de sistema Home Theater 5.1 M1520 Marrón,"Contoso, Ltd",Contoso,Normal,Marrón,Alto,155.89,339.0,2007-11-15,Activad
287,203096,Contoso Canal de sistema Home Theater 5.1 M1530 Marrón,"Contoso, Ltd",Contoso,Normal,Marrón,Alto,183.49,399.0,2005-02-11,Activad
288,203097,Contoso Canal de sistema Home Theater 2.1 E1220 Marrón,"Contoso, Ltd",Contoso,Economía,Marrón,Alto,101.46,199.0,2004-01-01,Activad
289,203098,Contoso Canal de sistema Home Theater 5.1 M1540 Marrón,"Contoso, Ltd",Contoso,Normal,Marrón,Alto,243.27,529.0,2008-03-15,Activad
290,203099,Contoso Canal de sistema Home Theater 4.1 M1420 Marrón,"Contoso, Ltd",Contoso,Normal,Marrón,Bajo,244.72,480.0,2007-03-15,Activad
291,203100,Contoso Canal de sistema Home Theater 2.1 M1230 Marrón,"Contoso, Ltd",Contoso,Normal,Marrón,Alto,183.54,360.0,2008-07-01,Activad
292,205001,SV LCD de vídeo de automóvil de 7 W M7080 Negro,Southridge Video,Southridge Video,Normal,Negro,Alto,229.93,500.0,2006-02-11,Activad
293,205002,SV LCD de vídeo de automóvil de 7 W M7081 Negro,Southridge Video,Southridge Video,Normal,Negro,Alto,229.47,499.0,2006-04-05,Activad
294,205003,SV TFT7 de vídeo de automóvil  M7000 Negro,Southridge Video,Southridge Video,Normal,Negro,Bajo,152.44,299.0,2005-05-08,Activad
295,205004,"SV TFT de vídeo de automóvil de 6,2 W E6280 Negro",Southridge Video,Southridge Video,Economía,Negro,Bajo,142.24,279.0,2005-05-09,Activad
296,205005,"SV TFT de vídeo de automóvil de 6,2 W E6281 Negro",Southridge Video,Southridge Video,Economía,Negro,Bajo,132.05,259.0,2005-09-08,Activad
297,205006,"SV TFT de vídeo de automóvil de 6,2 W E6282 Negro",Southridge Video,Southridge Video,Economía,Negro,Bajo,137.14,269.0,2005-05-07,Activad
298,205007,SV TFT7 de vídeo de automóvil  M7001 Negro,Southridge Video,Southridge Video,Normal,Negro,Bajo,157.54,309.0,2005-05-04,Activad
299,205008,SV AM/FM de vídeo de automóvil E1000 Negro,Southridge Video,Southridge Video,Economía,Negro,Bajo,101.46,199.0,2004-01-02,Activad
300,205009,SV AM/FM de vídeo de automóvil E1001 Negro,Southridge Video,Southridge Video,Economía,Negro,Bajo,111.65,219.0,2005-01-03,Activad
301,205010,SV TFT7 de vídeo de automóvil  M7002 Negro,Southridge Video,Southridge Video,Normal,Negro,Bajo,162.64,319.0,2005-01-04,Activad
302,205011,"SV LCD de vídeo de automóvil de 9,2 W X9280 Negro",Southridge Video,Southridge Video,Deluxe,Negro,Bajo,330.99,999.0,2009-05-08,Activad
303,205012,"SV LCD de vídeo de automóvil de 9,2 W X9281 Negro",Southridge Video,Southridge Video,Deluxe,Negro,Bajo,287.92,869.0,2008-01-22,Activad
304,205013,SV LCD de vídeo de automóvil de 7 W  M7082 Negro,Southridge Video,Southridge Video,Normal,Negro,Bajo,321.44,699.0,2007-05-08,Activad
305,205014,SV LCD7 de vídeo de automóvil M7001 Negro,Southridge Video,Southridge Video,Normal,Negro,Bajo,151.3,329.0,2007-05-09,Activad
306,205015,SV LCD7 de vídeo de automóvil M7002 Negro,Southridge Video,Southridge Video,Normal,Negro,Bajo,169.69,369.0,2007-05-10,Activad
307,205016,SV LCD7 de vídeo de automóvil M7003 Negro,Southridge Video,Southridge Video,Normal,Negro,Bajo,169.69,369.0,2007-01-11,Activad
308,205017,SV LCD de vídeo de automóvil de 7 W  M7080 Plata,Southridge Video,Southridge Video,Normal,Plata,Bajo,229.93,500.0,2006-02-11,Activad
309,205018,SV LCD de vídeo de automóvil de 7 W  M7081 Plata,Southridge Video,Southridge Video,Normal,Plata,Bajo,229.47,499.0,2006-04-05,Activad
310,205019,SV TFT7 de vídeo de automóvil  M7000 Plata,Southridge Video,Southridge Video,Normal,Plata,Bajo,152.44,299.0,2005-05-08,Activad
311,205020,"SV TFT de vídeo de automóvil de 6,2 W E6280 Plata",Southridge Video,Southridge Video,Economía,Plata,Bajo,142.24,279.0,2005-05-09,Activad
312,205021,"SV TFT de vídeo de automóvil de 6,2 W E6281 Plata",Southridge Video,Southridge Video,Economía,Plata,Bajo,132.05,259.0,2005-09-08,Activad
